cast,revenue,castPower
Asin_Thottumkal,6.89 4069.91 811226.16,271767.65
Himesh_Reshammiya,7.21,7.21
Johnny_Lever,40.94 44359.27 634036.77,226145.66
Mary_Elizabeth_Mastrantonio,15742.97 98294.98 12153.81 652228.57 4227685.86,1001221.24
Helen_Shaver,80764.74 1169697.19 6388.72 8914040.9,2542722.89
Robert_Agins,112597.24,112597.24
Alvin_Anastasia,153286.22,153286.22
Randall_Arney,246775.16 172736.18,209755.67
Vito_D'Ambrosio,301251.63,301251.63
Lisa_Dodson,357425.13,357425.13
Donald_A._Feeney,364562.4,364562.4
Paul_Geier,400891.65,400891.65
Carey_Goldenberg,427295.46,427295.46
Joe_Guastaferro,437018.9 3993597.99,2215308.45
Paul_Herman,467623.93 5545616.51 1803285.47,2605508.64
Mark_Jarvis,589648.87,589648.87
Lawrence_Linn,629819.5,629819.5
Keith_McCready,637103.5,637103.5
Jimmy_Mataya,656138.54,656138.54
Grady_Mathews,703271.51,703271.51
Carol_Messing,739503.76,739503.76
Steve_Mizerak,760944.64,760944.64
Rick_Mohr,797109.15,797109.15
Lloyd_Moss,799515.91,799515.91
Michael_Nash,810547.19,810547.19
Mario_Nieves,821791.89,821791.89
Miguel_Nino,862563.26 224114.75 589457.25,558711.75
Andy_Nolfo,1056149.19,1056149.19
Ernest_Perry_Jr.,1065215.45,1065215.45
Jerry_Piller,1434234.16,1434234.16
Juan_Ramírez,1638789.9 146039.35 11140524.25,4308451.17
Alex_Ross,1650509.05,1650509.05
Peter_Saxe,1737902.81,1737902.81
Charles_Scorsese,1766689.58 89375.96,928032.77
Rodrick_Selby,1790315.25,1790315.25
Christina_Sigel,2163227.71,2163227.71
Harold_L._Simonsen,2219006.54,2219006.54
Fred_Squillo,2293269.21,2293269.21
Brian_Sunina,2526484.32,2526484.32
Wanda_Christine,2543726.53,2543726.53
Jim_Widlowski,2954692.49,2954692.49
Zoë,3695559.36,3695559.36
Paula_Garcés,417359.05 2204561.87 871458.46,1164459.79
French_Stewart,1387583.84,1387583.84
Garikayi_Mutambirwa,2513125.31,2513125.31
Lindze_Letherman,2850599.05,2850599.05
Jason_George,5326749.5,5326749.5
Ken_Jenkins,5385181.69 256789.2 812142.54,2151371.14
Brian_J._Williams,7879842.74 1942292.09,4911067.42
Orto_Ignatiussen,83655049.71,83655049.71
Phaldut_Sharma,110899608.94,110899608.94
Amy_Warren,124647029.47,124647029.47
Basher_Savage,275202314.22,275202314.22
Shu_Qi,386300.36 4473520.08,2429910.22
Doug_Rand,1277940.51,1277940.51
Didier_Saint_Melin,1554215.36,1554215.36
Vincent_Nemeth,1811304.38,1811304.38
Jean-Yves_Bilien,1866079.95,1866079.95
Jean-Marie_Paris,3686100.18,3686100.18
Laurent_Jumeaucourt,4012720.33,4012720.33
Frédéric_Vallet,5492478.19,5492478.19
Cameron_Watson,9571484.42,9571484.42
Adrian_Dearnell,12630786.22,12630786.22
Errol_Flynn,1565.0,1565.0
Olivia_de_Havilland,3596.58,3596.58
Patric_Knowles,4504.96,4504.96
Henry_Stephenson,7217.34,7217.34
G.P._Huntley,82461.87,82461.87
Robert_Barrat,99811.91,99811.91
Spring_Byington,131379.27,131379.27
E.E._Clive,140810.05,140810.05
J._Carrol_Naish,141739.65,141739.65
Walter_Holbrook,148870.3,148870.3
Princess_Baba,165013.69,165013.69
Charles_Sedgwick,167371.14,167371.14
Scotty_Beckett,168501.34,168501.34
George_Regas,179162.35,179162.35
Helen_Sanborn,186948.62,186948.62
Holmes_Herbert,235757.39,235757.39
Reginald_Sheffield,268421.88,268421.88
Kyle_Chandler,70247.69 1122061.41 7539320.43 588199.11 544367.47 2639339.1,2083922.53
Sarah_Paulson,93434.77 281148.9,187291.84
Cory_Michael_Smith,108794.58,108794.58
Carrie_Brownstein,116828.2,116828.2
Kevin_Crowley,163893.88 4540042.14 19204519.73,7969485.25
Nik_Pajic,215274.34,215274.34
Trent_Rowland,230593.91,230593.91
Sadie_Heim,237686.75,237686.75
Kk_Heim,268089.89,268089.89
Amy_Warner,287451.39,287451.39
Michael_Haney,308388.0,308388.0
Wendy_Lardin,340822.94,340822.94
Pamela_Evans_Haynes,349201.48,349201.48
Greg_Violand,362067.74,362067.74
Michael_Ward,466307.03,466307.03
Kay_Geiger,533451.01,533451.01
Christine_Dye,646918.45,646918.45
Deb_G._Girdler,648469.77,648469.77
Douglas_Scott_Sorenson,652093.39,652093.39
Ken_Strunk,745581.91 501844.53,623713.22
Mike_Dennis,792073.0,792073.0
Ann_Reskin,919693.0,919693.0
Annie_Kalahurka,1017596.3,1017596.3
Linnea_Bond,1019965.47,1019965.47
Steven_Andrews,1031427.17,1031427.17
Tanya_Smith,1069173.24,1069173.24
Ryan_Wesley_Gilreath,1179322.32,1179322.32
Chuck_Gillespie,1257294.08,1257294.08
Jeremy_Parker,1504601.95,1504601.95
Giedre_Bond,1507412.56,1507412.56
Liberty_Fraysure,1681396.11,1681396.11
Robert_J._Ashe,1737138.1,1737138.1
Anita_Farmer_Bergman,1776103.13,1776103.13
Colin_Botts,1989564.28,1989564.28
Chelsea_Carnder,2393666.3,2393666.3
Gary_Chinn,2780911.71,2780911.71
William_Cross,2925239.01,2925239.01
Richard_Doone,3291975.0,3291975.0
Taylor_Frey,3295642.97,3295642.97
David_Vert,357859.59,357859.59
Carlos_Lasarte,385262.28,385262.28
Vicente_Gil,476091.18,476091.18
Carlos_Vicente,610766.98,610766.98
Jorge_Yamam,769981.1,769981.1
María_Teresa_Ortega,810351.58,810351.58
Manuel_Bronchud,1086051.97,1086051.97
Maria_Lanau,1238866.54,1238866.54
Ben_Temple,1845014.11,1845014.11
Kao_Chen-Min,2445912.08,2445912.08
Ana_Isabel_Velásquez,2623368.74,2623368.74
Javier_Coromina,5614864.73 155213.69,2885039.21
Pep_Sais,5618549.07,5618549.07
Scott_MacDonald,885342.67,885342.67
Brian_Geraghty,2632901.71 72717.69,1352809.7
Jocko_Sims,3668817.04 6911212.94,5290014.99
Kevin_Foster,5094274.49,5094274.49
Riad_Galayini,5156443.67,5156443.67
Craig_Coyne,6311577.57,6311577.57
Katherine_Randolph,7780885.48,7780885.48
Honorine_Bell,8845606.13,8845606.13
James_Morrison,10056596.64 1043814.38,5550205.51
Sergio_Castellitto,7780879.27,7780879.27
Alicia_Borrachero,9384405.29,9384405.29
Vincent_Grass,13251981.21,13251981.21
Damián_Alcázar,18881925.0,18881925.0
Predrag_Bjelac,21701635.34,21701635.34
Shane_Rangi,26682500.16,26682500.16
Klára_Issová,64554859.5,64554859.5
Sean_Combs,80089.33,80089.33
Jenteal,379474.07,379474.07
Tom_Morello,1135800.07,1135800.07
George_Segal,26159226.37 2373270.51 1228711.14 1617700.03 2100757.38,6695933.09
Jacob_Haines,40514961.54,40514961.54
Jaryd_Waterhouse,111729883.28,111729883.28
Mary_Tyler_Moore,3494.11,3494.11
Peter_Strauss,7380.64 4454074.51,2230727.57
Anne_Coesens,3.28,3.28
Alexandre_Gontcharov_,92.09,92.09
Milo_Masset-Depasse,93.79,93.79
Natalia_Belokonskaya,214.83,214.83
Leo_Anchóriz,915469.98,915469.98
Romano_Puppo,949042.92,949042.92
Helmut_Brasch,1343724.67,1343724.67
Duilio_Cruciani,2467616.93,2467616.93
Emma_Cohen,2847371.37,2847371.37
Dick_Butkus,3768753.18,3768753.18
Enzo_G._Castellari,4784207.31,4784207.31
David_Warbeck,5299255.3,5299255.3
Antonio_Pica,15097809.78,15097809.78
Steve_Eastin,846567.04 10377815.64 1863192.93,4362525.2
Jeff_Kober,1497667.2 158305.78 2394044.77 1189692.5,1309927.56
Marco_Rodríguez,1519104.04 18803885.23 2535678.28,7619555.85
George_Sharperson,2937067.33 3317985.47,3127526.4
Malieek_Straughter,4728619.04,4728619.04
Alice_Amter,10410590.04,10410590.04
Jim_Boeke,14917182.05,14917182.05
Paul_Gleason,205566.07 92503.52 205838.77,167969.45
Anne_Jackson,412138.06,412138.06
Christine_Ebersole,984374.45 570184.72 1.56 62795.26,404339.0
Michael_Murphy,1444340.57 98158.89 71975.54 20574614.75 36710515.61 7176714.73 648138.89,9532065.57
Jean-Hugues_Anglade,21188.29 15972.25 33293.69 3425.02,18469.81
Tai_Thai,22349.48,22349.48
Kario_Salem,34321.88,34321.88
Salvator_Xuereb,37818.53 3339991.11,1688904.82
Gary_Kemp,49781.67 1345008.73,697395.2
Martin_Raymond,55205.12,55205.12
Eric_Pascal_Chaltiel,67869.0,67869.0
Cecilia_Peck,75834.04 255744.28,165789.16
Tova_Stewart,93521.89,93521.89
Natasha_Randall,134552.02,134552.02
Ron_Kennard,136531.02,136531.02
Scott_Knisley,159547.4,159547.4
Heather_Caldwell,172598.31,172598.31
Sheila_Hullihen,183389.86,183389.86
Maryanne_Nagel,200593.46 372055.57,286324.52
LisaGay_Hamilton,264104.07,264104.07
Bart_Flynn,385069.35,385069.35
Jeffrey_Grover,400844.66,400844.66
Fabrice_Colson,195829.45,195829.45
Diana_Stewart,483467.09 2185214.65,1334340.87
Stéphanie_Campion,513825.66 1779687.45,1146756.55
Bastien_Ughetto,537215.27,537215.27
Catherine_Davenier,1131440.7,1131440.7
Vincent_Schmitt,1243328.75,1243328.75
Jacques_Bosc,1582575.47,1582575.47
Brad_Johnson,0.99 13655325.06,6827663.03
Marjean_Holden,8.6 3406921.83,1703465.22
John_Christian_Graas,10.2,10.2
Gerrit_Graham,16.51 133137.48 1376612.91 2746713.46,1064120.09
Al_Pugliese,20.14,20.14
Cyril_O'Reilly,20.64 76907.89,38464.26
Lisa_Robins,93.03,93.03
James_Greene,118.29,118.29
Andrew_Steel,125.12 18182169.92,9091147.52
Allen_Perada,162.34,162.34
Hank_Stone,275.83,275.83
John_Rixey_Moore,287.41,287.41
Ally_Porabas,371.67,371.67
James_Jude_Courtney,418.09 265425.59,132921.84
Craig_Branham,773.89,773.89
Taylor_Schilling,4737.62 1483826.72 24305.94,504290.09
Paul_Johansson,28849.12 1782830.74 207008.64,672896.17
Grant_Bowler,82052.97,82052.97
Armin_Shimerman,174664.48 15660.23 236754.63,142359.78
Navid_Negahban,189365.87 25785.32,107575.6
Christina_Pickles,208054.39 319199.85 5459323.85,1995526.03
Mel_Fair,717560.38,717560.38
Nelsan_Ellis,574520.8 18948.15 18195.34,203888.1
Michael_Bunin,1031914.35,1031914.35
Lisa_Gay_Hamilton,1580021.65 441946.14,1010983.9
Lorraine_Toussaint,4594764.53,4594764.53
Julian_Shatkin,827.36,827.36
Georgia_X._Lifsher,1081.18,1081.18
J._Smith-Cameron,1838.92 1193.3 202248.73,68426.98
Tamara_Torres,1862.62,1862.62
Olivia_Luccardi,2024.32 268683.7,135354.01
Darcy_Fowler,2453.06,2453.06
Alfredo_Narciso,4078.97,4078.97
Sabrina_Machado,8390.29,8390.29
Eric_Stuart,32418507.28 21058400.27,26738453.77
Victoria_Profeta,284.55,284.55
Thampy_Antony,400.4,400.4
Peggy_Roeder,3941.36 1601738.23,802839.8
Christian_Stolte,8425.66 1277869.39,643147.52
Charlie_Korsmo,113115.07,113115.07
Jennifer_Lyons,478919.65,478919.65
Johnny_Zander,542442.32,542442.32
Alec_Ledd,591558.16,591558.16
Jenna_Elfman,727884.35 36550.98,382217.66
Melissa_Joan_Hart,1251584.09 1405937.44 133307.05,930276.19
Leslie_Grossman,2345800.33,2345800.33
Clea_DuVall,2559104.69 1388461.96 63763.84 3247922.74 627967.46 841496.05 2400722.86 137440.27,1408359.98
Sean_Patrick_Thomas,3338257.95 3836433.16 2377543.98 1328258.93 418875.62 231645.73,1921835.9
Judy_Garland,51970.91,51970.91
George_Murphy,285887.49,285887.49
Mártha_Eggerth,289960.56,289960.56
Ben_Blue,391231.57,391231.57
Stephen_McNally,3111606.52,3111606.52
Taylor_Kitsch,902598.18 52013.22 903433.82,619348.41
Polly_Walker,6445642.22 2697201.52,4571421.87
Daryl_Sabara,8132298.6 406284.92 1706179.61,3414921.04
Arkie_Reece,9074855.09 26838838.13,17956846.61
Davood_Ghadami,9219115.19,9219115.19
Pippa_Nixon,9439983.42,9439983.42
Emily_Tierney,11307829.56 8210190.13,9759009.85
Edmund_Kente,12195939.83,12195939.83
Nicholas_Woodeson,12270696.13 159836.52,6215266.33
Kyle_Agnew,13241944.01,13241944.01
Don_Stark,13961728.71,13961728.71
Josh_Daugherty,18582635.56 604068.62,9593352.09
Jared_Cyr,18988927.05,18988927.05
Christopher_Goodman,19465937.1,19465937.1
Joseph_Billingiere,22353104.16,22353104.16
Diana_Devlin,752.94,752.94
Bryan_Johnson,959.84 130007.28,65483.56
David_Tomlinson,2012002.14 58566.43 1346982.39,1139183.65
Glynis_Johns,2075697.03 120.52,1037908.78
Hermione_Baddeley,2198403.38,2198403.38
Reta_Shaw,2199863.58,2199863.58
Karen_Dotrice,2261932.31,2261932.31
Matthew_Garber,3143351.22,3143351.22
Elsa_Lanchester,3414317.44,3414317.44
Arthur_Treacher,3480708.12,3480708.12
Ed_Wynn,4234144.41 249235.01,2241689.71
Jane_Darwell,4769117.03 26171.59,2397644.31
James_Logan,5731449.86 4692233.29,5211841.58
Don_Barclay,6111974.13,6111974.13
Alma_Lawton,7574647.27,7574647.27
Marjorie_Eaton,12312264.56,12312264.56
Marjorie_Bennett,14059927.42,14059927.42
Jay_Hernandez,88896.15 663612.46 4104421.64 2261586.54,1779629.2
Herman_Osorio,444045.59,444045.59
Miguel_Castro,467161.68,467161.68
Tommy_De_La_Cruz,727005.54,727005.54
Rolando_Molina,986824.92,986824.92
Soledad_St._Hilaire,1103120.94 608390.99,855755.96
Richard_Steinmetz,1816015.87 1811318.61,1813667.24
Ana_Argueta,1941996.28,1941996.28
Neil_Looy,1983000.73,1983000.73
Marion_Moseley,2090480.29,2090480.29
Kimi_Reichenberg,2209606.05,2209606.05
Wi_Kuki_Kaa,150297.91,150297.91
Tevaite_Vernette,154775.57,154775.57
Philip_Martin_Brown,161768.61,161768.61
Simon_Adams,226554.86,226554.86
Andrew_Wilde,248347.6,248347.6
Neil_Morrissey,276035.33,276035.33
Pete_Lee-Wilson,356944.48,356944.48
Jon_Gadsby,496224.73,496224.73
Brendan_Conroy,519037.76,519037.76
Barry_Dransfield,522964.27,522964.27
Steve_Fletcher,572626.09,572626.09
Jack_May,663334.92,663334.92
Mary_Kauila,684213.47,684213.47
Sharon_Bower,805842.14,805842.14
Tavana,854125.43,854125.43
Martin_Speer,45157.09,45157.09
Russ_Grieve,47690.61,47690.61
John_Steadman,134705.41 842441.81,488573.61
James_Whitworth,167337.81,167337.81
Virginia_Vincent,466328.12,466328.12
Janus_Blythe,984382.83,984382.83
Lance_Gordon,1640355.73,1640355.73
Cordy_Clark,1853354.3,1853354.3
Peter_Locke,2276790.08,2276790.08
Robert_Houston,2385548.61,2385548.61
Suze_Lanier-Bramlett,11500983.09,11500983.09
Maxim_Mehmet,2928.72,2928.72
Steffen_Schroeder,3038.51,3038.51
Hanno_Koffler,3278.25,3278.25
Tino_Mewes,3821.24,3821.24
Ralph_Misske,3980.82,3980.82
Axel_Prahl,4196.13,4196.13
Jan_Vlasák,6625.95,6625.95
Tom_Courtenay,3200.48 7191404.08,3597302.28
Tracy_Brooks_Swope,5595.23,5595.23
Camille_Cooper,296450.43 8677.59,152564.01
Sam_Scarber,411624.13,411624.13
Richard_Brooks,493072.25,493072.25
Vincent_Guastaferro,580656.17,580656.17
Heather_Langenkamp,698183.31,698183.31
John_Tesh,763051.6,763051.6
Christopher_Kriesa,792450.63,792450.63
Timothy_Leary,843301.43,843301.43
Wes_Craven,1260168.02,1260168.02
Bruce_Wagner,1844989.93,1844989.93
Lindsay_Parker,2145152.06,2145152.06
Valeriya_Dmitrieva,40781.07,40781.07
Igor_Khripunov,179741.53,179741.53
Evgeniya_Loza,393276.85,393276.85
Sergey_Pokhodaev,449866.98,449866.98
Valentin_Sadiki,456477.71,456477.71
Vladimir_Seleznyov,696683.64,696683.64
Non,4797.35,4797.35
Yoshimasa_Hosoya,114529.55,114529.55
Daisuke_Ono,128196.29,128196.29
Mayumi_Shintani,200243.6,200243.6
Shigeru_Ushiyama,338629.25 645650.64,492139.95
Minori_Omi,360235.23 1133830.14,747032.68
Natsuki_Inaba,524614.53,524614.53
Tsuyoshi_Koyama,1815834.78,1815834.78
Masumi_Tsuda,1934571.8,1934571.8
Megumi_Han,2532565.26,2532565.26
Nanase_Iwai,6879423.27,6879423.27
Andy_Nyman,0.74 1849104.38,924552.56
Daisy_Donovan,1.84,1.84
Jane_Asher,2.72,2.72
Angela_Curran,8.84 1066388.28,533198.56
Frederick_Stafford,1038.89,1038.89
Dany_Robin,11729.73,11729.73
Claude_Jade,76531.99,76531.99
Michel_Subor,94360.91,94360.91
Karin_Dor,128945.29 1460860.0,794902.65
John_Vernon,130187.26 194926.59,162556.92
Philippe_Noiret,198241.12 5127.62,101684.37
John_Forsythe,209987.95 114934.33 39562.36,121494.88
Edmon_Ryan,265001.26,265001.26
Donald_Randolph,423650.43,423650.43
John_van_Dreelen,448196.83,448196.83
Per-Axel_Arosenius,693193.28,693193.28
Sonja_Kolthoff,734252.7,734252.7
Tina_Hedström,1027667.67,1027667.67
Roger_Til,1183578.79,1183578.79
Amy_Brenneman,18803.62 238841.96,128822.79
Linda_Park,23665.83,23665.83
Jeffrey_Vincent_Parise,24598.61,24598.61
Eli_Vargas,29563.09,29563.09
Horacio_Cerutti,40714.94,40714.94
Miguel_Perez,111606.92,111606.92
Marco_Leonardi,40467.32 14887207.89 15306.31,4980993.84
Lumi_Cavazos,69251.53 7530.3,38390.92
Regina_Torné,81196.58,81196.58
Ada_Carrasco,196142.77,196142.77
Mario_Iván_Martínez,449535.65,449535.65
Claudette_Maillé,533265.55,533265.55
Yareli_Arizmendi,653794.88,653794.88
Joaquín_Garrido,687975.76 1431359.31,1059667.54
Pilar_Aranda,864304.84,864304.84
Rodolfo_Arias,1233779.22,1233779.22
Margarita_Isabel,1477919.23,1477919.23
Farnesio_de_Bernal,1508495.82,1508495.82
Sandra_Arau,3245093.96,3245093.96
Andrés_García_Jr.,3273174.81,3273174.81
Arcelia_Ramírez,7351070.07,7351070.07
Haviland_Morris,468579.66,468579.66
Jackie_Joseph,594488.14,594488.14
Keye_Luke,866624.5 2654982.01 60427.03 1759257.11,1335322.66
Don_Stanton,893355.83 278520.68,585938.26
Dan_Stanton,941898.61 278602.46,610250.54
Shawn_Nelson,972362.81,972362.81
Paul_Bartel,1138152.64 1033727.13,1085939.89
John_Astin,1186530.56 766673.08 2049744.74,1334316.13
Henry_Gibson,1221174.93 10250996.26 175306.13,3882492.44
Leonard_Maltin,1318665.78,1318665.78
Tony_Randall,2733174.74,2733174.74
Howie_Mandel,2974081.7 14577306.44 181237.65,5910875.26
Belinda_Balaski,3258023.52 2793494.49,3025759.0
Rick_Ducommun,3561792.04 626162.53 1130687.82,1772880.8
Bradford_Dillman,1323300.04,1323300.04
Paul_Drake,1382776.55,1382776.55
Audrie_Neenan,1717954.23,1717954.23
Michael_Currie,3467342.97 1250433.09 2133.04,1573303.03
Mark_Keyloun,3741875.96,3741875.96
Kevyn_Major_Howard,3936014.41 2090740.49 1550497.23,2525750.71
Joe_Bellan,5259419.23 40239.61 20825054.34,8708237.73
Lisa_London,14353400.66 30336.5,7191868.58
John_Barrymore,5879.22,5879.22
Wallace_Beery,13441.31,13441.31
Jean_Hersholt,23658.97 34331.2,28995.08
Robert_McWade,25942.78,25942.78
Ferdinand_Gottschalk,41138.09,41138.09
Rafaela_Ottiano,47907.6,47907.6
Morgan_Wallace,72529.92,72529.92
Murray_Kinnell,97300.79,97300.79
Mary_Carlisle,133867.12,133867.12
John_Davidson,155180.78 145744.64,150462.71
Allen_Jenkins,159158.19,159158.19
Eric_Mayne,172030.19,172030.19
Philo_McCullough,176965.0,176965.0
Greta_Meyer,207162.39 23253.96,115208.18
Bert_Moorhouse,242131.02 202429.56 82471.79 249000.51,194008.22
Roddy_McDowall,21013.88 933376.85 12911.56 863652.07,457738.59
Natalie_Trundy,70768.72 117742.0 1128290.02,438933.58
Austin_Stoker,82565.53 3478725.83,1780645.68
Claude_Akins,127951.57 27098.38 147937.32,100995.76
Richard_Eastham,153509.67,153509.67
Lew_Ayres,197909.02,197909.02
Bobby_Porter,403303.88,403303.88
Noah_Keen,412529.25,412529.25
France_Nuyen,616638.16,616638.16
Paul_Stevens,801417.41,801417.41
Heather_Lowe,859067.83,859067.83
Michael_Stearns,912260.57,912260.57
Cal_Wilson,1079313.75,1079313.75
John_Huston,1590408.29 63514.54 520754.57 124223.03 271087.73 2593696.44 2312977.95,1068094.65
Richard_Carlson,3599.7,3599.7
Julie_Adams,27157.92,27157.92
Richard_Denning,29647.57,29647.57
Antonio_Moreno,30187.69,30187.69
Nestor_Paiva,37619.67,37619.67
Bernie_Gozier,76898.97,76898.97
Henry_A._Escalante,86196.49,86196.49
Sydney_Mason,87083.79,87083.79
Perry_Lopez,130098.36,130098.36
Rodd_Redwing,147860.01 255145.89,201502.95
Ricou_Browning,159492.0,159492.0
Ben_Chapman,421916.44,421916.44
Jimmy_Cliff,314873.05,314873.05
Twiggy,355707.48,355707.48
Adolph_Caesar,366748.56,366748.56
Steven_Kampmann,691423.5,691423.5
Robin_Duke,1036322.81 727959.11,882140.96
Alec_Guinness,1390023.11 157352.66 0.04 238375.16 22222.91,361594.78
Peggy_Ashcroft,1733341.53,1733341.53
James_Fox,2453589.31 1314.75 12485.38 869309.36 3084.44,667956.65
Victor_Banerjee,6203913.75 50659.2,3127286.48
Nigel_Havers,6527338.66,6527338.66
Michael_Culver,8115192.39,8115192.39
Una_Damon,191485.41 2257070.01 19512498.35,7320351.26
Trevor_Goddard,1083359.27 5370835.48,3227097.38
Clint_Curtis,1655964.77,1655964.77
Warren_Takeuchi,1993500.49,1993500.49
Linden_Banks,2078500.21,2078500.21
Ayelet_Zurer,919093.59 8059427.72 546876.86,3175132.72
Eduardo_Noriega,1026440.88 470111.7 243.53,498932.04
Dolores_Heredia,3545363.73 54034.34 14777.02,1204725.03
Shelby_Fenner,5514108.33,5514108.33
Alicia_Jaziz_Zapién,5804641.06,5804641.06
Justin_Sundquist,5999934.57,5999934.57
Rocío_Verdejo,6380805.81,6380805.81
Brian_McGovern,6583763.65,6583763.65
Ari_Brickman,7668277.42,7668277.42
Guillermo_Iván,9280903.58,9280903.58
Xavier_Massimi,9969448.6,9969448.6
Rodrigo_Cachero,12434883.23,12434883.23
Lisa_Owen,13122371.11,13122371.11
Marisa_Rubio,16173255.28,16173255.28
Diana_Ross,40166.53,40166.53
Nipsey_Russell,292584.29 38830.98,165707.63
Theresa_Merritt,861779.97 577211.95 1458108.0 2636490.87,1383397.7
Lena_Horne,1165341.56 31006.75,598174.16
Mabel_King,3131037.31 851767.68,1991402.5
Thelma_Carpenter,4165292.07 851164.21,2508228.14
Stanley_Greene,7611664.67,7611664.67
Bess_Armstrong,89939.2 1127873.01,608906.1
John_Putch,176105.47,176105.47
Dan_Blasko,294752.95,294752.95
Liz_Morris,559102.5,559102.5
Lisa_Maurer,588407.87,588407.87
Harry_Grant,664498.61,664498.61
Andy_Hansen,727613.69,727613.69
P.T._Horn,731291.83,731291.83
John_Edson,734548.27,734548.27
Kaye_Stevens,876778.21,876778.21
Rich_Valliere,943848.57,943848.57
Alonzo_Ward,990003.2,990003.2
Cathy_Cervenka,1002658.31,1002658.31
Jane_Horner,1036259.71,1036259.71
Kathy_Jenkins,1063685.1,1063685.1
Steve_Mellor,1116980.8,1116980.8
Ray_Meunnich,1168316.67,1168316.67
Les_Alford,1174491.37,1174491.37
Gary_Anstaett,1438864.37,1438864.37
Scott_Christoffel,1486810.64,1486810.64
Debbie_Connoyer,1606881.74,1606881.74
Mary_Davis_Duncan,1678782.13,1678782.13
John_Floren,1717979.08,1717979.08
John_Gaffey,1779810.81,1779810.81
Joe_Gilbert,1824677.17,1824677.17
Jackie_Kuntarich,2359787.1,2359787.1
Edward_Laurie,2486988.57,2486988.57
Holly_Lisker,2621960.12,2621960.12
M.J._Lloyd,2633689.07,2633689.07
Carl_Mazzocone,2814432.22,2814432.22
Ken_Olson,2886640.71,2886640.71
Ronnie_Parks,3010154.93,3010154.93
Al_Pipkin,3198955.69,3198955.69
Barbara_Quinn,3507941.87,3507941.87
Irene_Schubert,3563647.73,3563647.73
August_Schwartz,3857398.58,3857398.58
Sandy_Scott,4122262.8,4122262.8
Tony_Shepherd,4250192.88,4250192.88
Dolores_Starling,4989030.84,4989030.84
Tamie_Steinke,5221749.58,5221749.58
Daniel_Stewart,8199823.16,8199823.16
Jonny_Lee_Miller,788254.14 22488.94 57938.65,289560.58
Omar_Epps,2029351.15 719855.39 634467.41 1394355.85 225947.97,1000795.55
Shane_West,2248644.6 5075.89,1126860.25
Danny_Masterson,2298295.07 5930624.02,4114459.54
Jeri_Ryan,3952248.15 451.37,1976349.76
Vitamin_C,4400177.7 16899871.8 4712888.1 2335666.67,7087151.07
Daniel_Baldwin,48786.45 1042514.91,545650.68
